order_id,customer_id,order_date,payment_method,order_status
ORD00010484,CUST009696,2024-12-03,Debit Card,Completed
ORD00010485,CUST009132,2024-09-19,Apple Pay,Completed
ORD00010486,CUST007481,2024-04-17,Bank Transfer,Completed
ORD00010487,CUST007367,2024-03-26,Credit Card,Completed
ORD00010488,CUST003640,2024-06-06,Apple Pay,Completed
ORD00010489,CUST000493,2024-11-22,PayPal,Completed
ORD00010490,CUST005494,2024-04-09,Debit Card,Completed
ORD00010491,CUST000775,2024-07-20,Buy Now Pay Later,Completed
ORD00010492,CUST008478,2024-07-02,PayPal,Completed
ORD00010493,CUST004033,2024-12-26,Buy Now Pay Later,Completed
ORD00010494,CUST005616,2024-08-23,Buy Now Pay Later,Completed
ORD00010495,CUST000808,2024-06-03,Bank Transfer,Completed
ORD00010496,CUST007468,2024-01-31,Credit Card,Completed
ORD00010497,CUST001920,2024-01-07,Apple Pay,Completed
ORD00010498,CUST000936,2024-02-07,Google Pay,Completed
ORD00010499,CUST009189,2024-05-13,Debit Card,Completed
ORD00010500,CUST002840,2024-03-29,Google Pay,Completed
ORD00010501,CUST001112,2024-01-11,Google Pay,Processing
ORD00010502,CUST004271,2024-11-21,PayPal,Cancelled
ORD00010503,CUST002742,2024-09-15,Bank Transfer,Completed
ORD00010504,CUST004880,2024-06-29,PayPal,Completed
ORD00010505,CUST003355,2024-04-08,Google Pay,Completed
ORD00010506,CUST000316,2024-10-15,PayPal,Completed
ORD00010507,CUST000522,2024-10-26,Apple Pay,Completed
ORD00010508,CUST007092,2024-06-17,Buy Now Pay Later,Completed
ORD00010509,CUST005881,2024-06-02,Bank Transfer,Completed
ORD00010510,CUST006950,2024-08-25,Google Pay,Completed
ORD00010511,CUST007665,2024-09-28,Debit Card,Completed
ORD00010512,CUST002601,2024-08-21,Debit Card,Completed
ORD00010513,CUST006509,2024-07-01,Credit Card,Completed
ORD00010514,CUST008124,2024-12-30,Debit Card,Completed
ORD00010515,CUST000869,2024-10-06,Bank Transfer,Completed
ORD00010516,CUST003524,2024-02-11,Apple Pay,Processing
ORD00010517,CUST006613,2024-05-17,Bank Transfer,Completed
ORD00010518,CUST003265,2024-03-16,Credit Card,Completed
ORD00010519,CUST000309,2024-05-18,Google Pay,Completed
ORD00010520,CUST009403,2024-05-20,Credit Card,Completed
ORD00010521,CUST003621,2024-02-05,Bank Transfer,Completed
ORD00010522,CUST005233,2024-10-01,Apple Pay,Completed
ORD00010523,CUST003919,2024-01-08,Google Pay,Completed
ORD00010524,CUST005213,2024-03-04,Buy Now Pay Later,Completed
ORD00010525,CUST004727,2024-11-15,Google Pay,Completed
ORD00010526,CUST005563,2024-06-06,PayPal,Completed
ORD00010527,CUST008225,2024-05-03,Bank Transfer,Processing
ORD00010528,CUST004079,2024-06-24,Debit Card,Completed
ORD00010529,CUST009206,2024-10-22,Debit Card,Completed
ORD00010530,CUST001164,2024-09-07,Buy Now Pay Later,Completed
ORD00010531,CUST009982,2024-04-02,Debit Card,Completed
ORD00010532,CUST004253,2024-03-16,Google Pay,Completed
ORD00010533,CUST009930,2024-05-03,Debit Card,Cancelled
ORD00010534,CUST001584,2024-01-07,Buy Now Pay Later,Completed
ORD00010535,CUST002469,2024-11-27,Credit Card,Completed
ORD00010536,CUST004279,2024-05-18,Debit Card,Completed
ORD00010537,CUST006106,2024-05-11,Debit Card,Completed
ORD00010538,CUST000388,2024-05-10,Buy Now Pay Later,Cancelled
ORD00010539,CUST003645,2024-07-31,Buy Now Pay Later,Completed
ORD00010540,CUST007137,2024-10-16,Bank Transfer,Completed
ORD00010541,CUST001627,2024-07-02,Bank Transfer,Returned
ORD00010542,CUST008722,2024-03-15,Credit Card,Completed
ORD00010543,CUST002481,2024-05-11,Debit Card,Completed
ORD00010544,CUST004387,2024-04-15,Apple Pay,Completed
ORD00010545,CUST003257,2024-09-01,PayPal,Completed
ORD00010546,CUST004274,2024-11-16,Debit Card,Completed
ORD00010547,CUST008005,2024-08-31,PayPal,Completed
ORD00010548,CUST007694,2024-01-13,Credit Card,Completed
ORD00010549,CUST000523,2024-05-12,PayPal,Completed
ORD00010550,CUST004377,2024-04-16,Bank Transfer,Completed
ORD00010551,CUST002113,2024-12-20,Debit Card,Completed
ORD00010552,CUST002230,2024-02-26,Bank Transfer,Completed
ORD00010553,CUST002680,2024-09-28,Credit Card,Completed
ORD00010554,CUST003079,2024-01-26,Google Pay,Completed
ORD00010555,CUST004046,2024-03-17,PayPal,Completed
ORD00010556,CUST007372,2024-02-25,Bank Transfer,Completed
ORD00010557,CUST009175,2024-03-15,Credit Card,Completed
ORD00010558,CUST002625,2024-01-13,Debit Card,Completed
ORD00010559,CUST003246,2024-08-14,Credit Card,Completed
ORD00010560,CUST001326,2024-11-02,Debit Card,Completed
ORD00010561,CUST005153,2024-02-10,Credit Card,Completed
ORD00010562,CUST003328,2024-10-31,PayPal,Completed
ORD00010563,CUST008694,2024-10-27,PayPal,Completed
ORD00010564,CUST007025,2024-04-07,Debit Card,Completed
ORD00010565,CUST009758,2024-08-04,Google Pay,Completed
ORD00010566,CUST009879,2024-03-07,Credit Card,Completed
ORD00010567,CUST009144,2024-07-18,Debit Card,Completed
ORD00010568,CUST000300,2024-06-27,Debit Card,Processing
ORD00010569,CUST001913,2024-07-27,Buy Now Pay Later,Completed
ORD00010570,CUST003852,2024-12-12,Bank Transfer,Shipped
ORD00010571,CUST009276,2024-11-17,Bank Transfer,Completed
ORD00010572,CUST000608,2024-11-30,Buy Now Pay Later,Completed
ORD00010573,CUST000541,2024-05-17,Apple Pay,Completed
ORD00010574,CUST000686,2024-08-25,Apple Pay,Completed
ORD00010575,CUST004527,2024-06-02,Bank Transfer,Completed
ORD00010576,CUST002633,2024-11-13,PayPal,Completed
ORD00010577,CUST008327,2024-04-03,Apple Pay,Completed
ORD00010578,CUST005384,2024-04-11,Credit Card,Completed
ORD00010579,CUST007021,2024-10-03,Buy Now Pay Later,Completed
ORD00010580,CUST001085,2024-12-12,PayPal,Completed
ORD00010581,CUST008475,2024-01-20,Google Pay,Completed
ORD00010582,CUST000706,2024-07-15,PayPal,Completed
ORD00010583,CUST001801,2024-12-26,Debit Card,Processing
ORD00010584,CUST007724,2024-12-19,Apple Pay,Completed
ORD00010585,CUST004088,2024-10-13,Credit Card,Completed
ORD00010586,CUST002756,2024-08-26,Debit Card,Completed
ORD00010587,CUST005616,2024-12-21,Apple Pay,Completed
ORD00010588,CUST008279,2024-06-05,Debit Card,Processing
ORD00010589,CUST004824,2024-04-23,Google Pay,Completed
ORD00010590,CUST007034,2024-03-22,Buy Now Pay Later,Completed
ORD00010591,CUST001521,2024-04-25,PayPal,Completed
ORD00010592,CUST001088,2024-12-08,Credit Card,Completed
ORD00010593,CUST009311,2024-08-06,PayPal,Completed
ORD00010594,CUST000443,2024-08-07,PayPal,Completed
ORD00010595,CUST007486,2024-11-26,Buy Now Pay Later,Completed
ORD00010596,CUST008416,2024-10-27,Google Pay,Processing
ORD00010597,CUST006780,2024-09-04,Bank Transfer,Completed
ORD00010598,CUST006098,2024-12-01,Apple Pay,Returned
ORD00010599,CUST001861,2024-03-02,PayPal,Completed
ORD00010600,CUST007654,2024-12-11,PayPal,Completed
ORD00010601,CUST002465,2024-09-15,Bank Transfer,Completed
ORD00010602,CUST000107,2024-06-24,Apple Pay,Completed
ORD00010603,CUST002257,2024-06-19,Apple Pay,Completed
ORD00010604,CUST007034,2024-08-07,Apple Pay,Completed
ORD00010605,CUST004621,2024-11-30,Google Pay,Completed
ORD00010606,CUST004992,2024-05-21,Debit Card,Completed
ORD00010607,CUST001055,2024-08-10,Buy Now Pay Later,Completed
ORD00010608,CUST007879,2024-09-22,Google Pay,Processing
ORD00010609,CUST009713,2024-05-22,PayPal,Completed
ORD00010610,CUST008381,2024-03-26,Credit Card,Completed
ORD00010611,CUST007790,2024-03-31,Buy Now Pay Later,Completed
ORD00010612,CUST005186,2024-01-30,Buy Now Pay Later,Completed
ORD00010613,CUST004657,2024-07-22,Credit Card,Completed
ORD00010614,CUST000902,2024-06-16,Apple Pay,Completed
ORD00010615,CUST004132,2024-07-19,Apple Pay,Completed
ORD00010616,CUST000943,2024-06-29,Apple Pay,Processing
ORD00010617,CUST000376,2024-10-05,Debit Card,Completed
ORD00010618,CUST000731,2024-11-30,Debit Card,Completed
ORD00010619,CUST009653,2024-11-19,Bank Transfer,Completed
ORD00010620,CUST001807,2024-09-15,PayPal,Completed
ORD00010621,CUST001067,2024-01-28,Credit Card,Completed
ORD00010622,CUST008241,2024-05-30,PayPal,Completed
ORD00010623,CUST005563,2024-02-14,Apple Pay,Completed
ORD00010624,CUST006131,2024-09-05,Debit Card,Completed
ORD00010625,CUST009967,2024-07-30,Buy Now Pay Later,Completed
ORD00010626,CUST000761,2024-05-17,PayPal,Completed
ORD00010627,CUST003621,2024-11-09,Apple Pay,Completed
ORD00010628,CUST009384,2024-09-07,Google Pay,Completed
ORD00010629,CUST003463,2024-12-02,Bank Transfer,Completed
ORD00010630,CUST002890,2024-04-12,Credit Card,Completed
ORD00010631,CUST001153,2024-07-20,Credit Card,Completed
ORD00010632,CUST004598,2024-12-19,Bank Transfer,Shipped
ORD00010633,CUST009977,2024-12-01,Google Pay,Completed
ORD00010634,CUST001106,2024-11-18,Credit Card,Cancelled
ORD00010635,CUST007796,2024-01-20,Google Pay,Completed
ORD00010636,CUST003298,2024-12-07,PayPal,Shipped
ORD00010637,CUST003099,2024-12-27,Apple Pay,Completed
ORD00010638,CUST008779,2024-05-13,Buy Now Pay Later,Completed
ORD00010639,CUST007610,2024-01-26,Buy Now Pay Later,Completed
ORD00010640,CUST007932,2024-07-14,Credit Card,Completed
ORD00010641,CUST007795,2024-06-25,Debit Card,Completed
ORD00010642,CUST000411,2024-12-18,Debit Card,Completed
ORD00010643,CUST007114,2024-03-20,Bank Transfer,Completed
ORD00010644,CUST006443,2024-12-08,Bank Transfer,Completed
ORD00010645,CUST002925,2024-05-28,PayPal,Completed
ORD00010646,CUST001430,2024-08-21,Google Pay,Completed
ORD00010647,CUST000731,2024-09-07,Google Pay,Completed
ORD00010648,CUST002605,2024-03-29,Credit Card,Completed
ORD00010649,CUST003838,2024-10-04,Google Pay,Completed
ORD00010650,CUST002504,2024-03-10,PayPal,Completed
ORD00010651,CUST003306,2024-07-21,Credit Card,Completed
ORD00010652,CUST003228,2024-06-24,Debit Card,Completed
ORD00010653,CUST008763,2024-02-22,Buy Now Pay Later,Completed
ORD00010654,CUST007607,2024-11-10,Apple Pay,Completed
ORD00010655,CUST007196,2024-08-27,Apple Pay,Completed
ORD00010656,CUST002038,2024-09-09,PayPal,Completed
ORD00010657,CUST005945,2024-10-18,PayPal,Completed
ORD00010658,CUST007322,2024-03-07,Credit Card,Completed
ORD00010659,CUST003814,2024-04-13,Debit Card,Completed
ORD00010660,CUST006501,2024-03-30,Credit Card,Completed
ORD00010661,CUST001999,2024-02-05,Debit Card,Completed
ORD00010662,CUST002685,2024-01-14,Buy Now Pay Later,Completed
ORD00010663,CUST009818,2024-06-23,Apple Pay,Completed
ORD00010664,CUST005104,2024-11-01,Google Pay,Completed
ORD00010665,CUST009042,2024-05-20,Credit Card,Completed
ORD00010666,CUST003811,2024-12-06,Credit Card,Completed
ORD00010667,CUST002778,2024-09-22,Debit Card,Completed
ORD00010668,CUST000864,2024-07-17,Apple Pay,Completed
ORD00010669,CUST001774,2024-12-07,Credit Card,Completed
ORD00010670,CUST002916,2024-08-31,Apple Pay,Completed
ORD00010671,CUST009986,2024-04-17,Bank Transfer,Completed
ORD00010672,CUST000519,2024-07-26,Google Pay,Completed
ORD00010673,CUST002921,2024-06-14,Google Pay,Completed
ORD00010674,CUST000523,2024-12-19,Buy Now Pay Later,Cancelled
ORD00010675,CUST002753,2024-11-29,Credit Card,Completed
ORD00010676,CUST000122,2024-09-12,Apple Pay,Completed
ORD00010677,CUST005225,2024-01-04,Buy Now Pay Later,Completed
ORD00010678,CUST003747,2024-08-28,PayPal,Completed
ORD00010679,CUST001287,2024-08-09,Bank Transfer,Completed
ORD00010680,CUST005305,2024-05-06,Credit Card,Completed
ORD00010681,CUST004865,2024-02-07,Debit Card,Completed
ORD00010682,CUST003146,2024-07-07,Buy Now Pay Later,Completed
ORD00010683,CUST009916,2024-03-07,PayPal,Completed
ORD00010684,CUST007111,2024-02-15,Bank Transfer,Completed
ORD00010685,CUST009622,2024-04-26,Apple Pay,Completed
ORD00010686,CUST004150,2024-08-17,Bank Transfer,Completed
ORD00010687,CUST005403,2024-04-24,Google Pay,Completed
ORD00010688,CUST008770,2024-03-28,PayPal,Completed
ORD00010689,CUST004721,2024-09-20,PayPal,Completed
ORD00010690,CUST000045,2024-08-25,Apple Pay,Completed
ORD00010691,CUST001062,2024-09-23,Apple Pay,Completed
ORD00010692,CUST009738,2024-11-05,Google Pay,Completed
ORD00010693,CUST003418,2024-10-08,Google Pay,Completed
ORD00010694,CUST000608,2024-03-11,Apple Pay,Cancelled
ORD00010695,CUST007035,2024-05-15,Buy Now Pay Later,Completed
ORD00010696,CUST000211,2024-06-24,Buy Now Pay Later,Completed
ORD00010697,CUST008282,2024-07-23,Debit Card,Completed
ORD00010698,CUST003698,2024-10-12,Apple Pay,Completed
ORD00010699,CUST001756,2024-04-02,Buy Now Pay Later,Completed
ORD00010700,CUST001146,2024-05-23,Google Pay,Completed
ORD00010701,CUST000990,2024-05-04,Google Pay,Shipped
ORD00010702,CUST005879,2024-07-05,Buy Now Pay Later,Completed
ORD00010703,CUST008532,2024-12-12,Buy Now Pay Later,Completed
ORD00010704,CUST007972,2024-03-08,Credit Card,Completed
ORD00010705,CUST006466,2024-04-16,Bank Transfer,Completed
ORD00010706,CUST003381,2024-06-30,Credit Card,Completed
ORD00010707,CUST009152,2024-11-26,Bank Transfer,Completed
ORD00010708,CUST002814,2024-10-04,Credit Card,Completed
ORD00010709,CUST009800,2024-02-29,Google Pay,Completed
ORD00010710,CUST003918,2024-05-27,Google Pay,Completed
ORD00010711,CUST004821,2024-11-15,Buy Now Pay Later,Completed
ORD00010712,CUST004479,2024-09-12,Bank Transfer,Completed
ORD00010713,CUST008000,2024-06-21,Bank Transfer,Completed
ORD00010714,CUST008845,2024-03-05,Apple Pay,Completed
ORD00010715,CUST002326,2024-01-29,PayPal,Completed
ORD00010716,CUST006240,2024-09-25,Bank Transfer,Completed
ORD00010717,CUST000411,2024-07-02,Bank Transfer,Completed
ORD00010718,CUST008742,2024-01-12,PayPal,Completed
ORD00010719,CUST009553,2024-05-30,PayPal,Completed
ORD00010720,CUST004811,2024-10-16,Debit Card,Completed
ORD00010721,CUST000385,2024-08-22,Apple Pay,Completed
ORD00010722,CUST001133,2024-02-18,PayPal,Completed
ORD00010723,CUST009043,2024-10-17,PayPal,Completed
ORD00010724,CUST005064,2024-08-19,Debit Card,Shipped
ORD00010725,CUST008290,2024-11-07,Debit Card,Completed
ORD00010726,CUST007703,2024-10-13,Bank Transfer,Completed
ORD00010727,CUST009108,2024-05-28,Credit Card,Completed
ORD00010728,CUST006774,2024-03-25,Apple Pay,Completed
ORD00010729,CUST001858,2024-02-10,Google Pay,Processing
ORD00010730,CUST001861,2024-07-23,Apple Pay,Completed
ORD00010731,CUST004984,2024-05-07,Buy Now Pay Later,Completed
ORD00010732,CUST006500,2024-07-18,Apple Pay,Completed
ORD00010733,CUST005947,2024-01-12,Buy Now Pay Later,Returned
ORD00010734,CUST007160,2024-07-15,Bank Transfer,Completed
ORD00010735,CUST007225,2024-10-11,Google Pay,Completed
ORD00010736,CUST002393,2024-03-11,PayPal,Completed
ORD00010737,CUST005573,2024-03-06,Bank Transfer,Returned
ORD00010738,CUST005455,2024-09-24,Debit Card,Shipped
ORD00010739,CUST009663,2024-10-04,Credit Card,Completed
ORD00010740,CUST000012,2024-07-12,Buy Now Pay Later,Completed
ORD00010741,CUST002860,2024-08-15,Google Pay,Completed
ORD00010742,CUST004098,2024-10-14,PayPal,Completed
ORD00010743,CUST008848,2024-06-17,Apple Pay,Completed
ORD00010744,CUST005103,2024-01-28,PayPal,Completed
ORD00010745,CUST008709,2024-06-22,Google Pay,Completed
ORD00010746,CUST000050,2024-01-25,PayPal,Completed
ORD00010747,CUST003445,2024-05-30,Credit Card,Completed
ORD00010748,CUST004992,2024-11-04,Apple Pay,Completed
ORD00010749,CUST006221,2024-11-21,Google Pay,Processing
ORD00010750,CUST006839,2024-09-15,Apple Pay,Completed
ORD00010751,CUST004621,2024-05-27,Credit Card,Completed
ORD00010752,CUST001780,2024-04-07,Bank Transfer,Completed
ORD00010753,CUST006096,2024-02-24,Credit Card,Completed
ORD00010754,CUST001419,2024-05-16,PayPal,Completed
ORD00010755,CUST008865,2024-02-17,Bank Transfer,Completed
ORD00010756,CUST001191,2024-12-25,Buy Now Pay Later,Completed
ORD00010757,CUST006873,2024-08-10,Debit Card,Completed
ORD00010758,CUST009043,2024-02-06,Credit Card,Completed
ORD00010759,CUST007258,2024-12-29,Apple Pay,Completed
ORD00010760,CUST005568,2024-11-04,Apple Pay,Completed
ORD00010761,CUST002591,2024-02-28,Credit Card,Completed
ORD00010762,CUST008336,2024-03-19,Credit Card,Shipped
ORD00010763,CUST001774,2024-08-03,Apple Pay,Completed
ORD00010764,CUST001373,2024-02-07,Bank Transfer,Completed
ORD00010765,CUST002510,2024-06-09,Bank Transfer,Shipped
ORD00010766,CUST000404,2024-10-14,Bank Transfer,Completed
ORD00010767,CUST002546,2024-05-31,Apple Pay,Completed
ORD00010768,CUST006670,2024-01-26,Bank Transfer,Shipped
ORD00010769,CUST002170,2024-04-22,Bank Transfer,Completed
ORD00010770,CUST001591,2024-05-10,Credit Card,Completed
ORD00010771,CUST005185,2024-02-01,Google Pay,Completed
ORD00010772,CUST001153,2024-08-24,Credit Card,Processing
ORD00010773,CUST003814,2024-10-24,Credit Card,Completed
ORD00010774,CUST004087,2024-03-06,Apple Pay,Completed
ORD00010775,CUST009108,2024-02-09,Google Pay,Completed
ORD00010776,CUST004783,2024-07-29,Google Pay,Completed
ORD00010777,CUST001628,2024-06-11,Google Pay,Completed
ORD00010778,CUST006669,2024-02-05,PayPal,Completed
ORD00010779,CUST001076,2024-08-12,PayPal,Completed
ORD00010780,CUST000140,2024-07-11,Bank Transfer,Completed
ORD00010781,CUST006069,2024-09-14,Debit Card,Completed
ORD00010782,CUST002048,2024-11-27,Google Pay,Completed
ORD00010783,CUST005085,2024-10-19,Buy Now Pay Later,Completed
ORD00010784,CUST006883,2024-07-20,Apple Pay,Completed
ORD00010785,CUST006636,2024-01-27,Buy Now Pay Later,Processing
ORD00010786,CUST003369,2024-03-03,Bank Transfer,Processing
ORD00010787,CUST004533,2024-07-12,Buy Now Pay Later,Completed
ORD00010788,CUST004990,2024-01-10,Apple Pay,Completed
ORD00010789,CUST001591,2024-07-08,Apple Pay,Completed
ORD00010790,CUST005890,2024-12-17,Bank Transfer,Completed
ORD00010791,CUST002605,2024-04-22,Buy Now Pay Later,Completed
ORD00010792,CUST009635,2024-01-14,Buy Now Pay Later,Completed
ORD00010793,CUST007988,2024-09-27,PayPal,Completed
ORD00010794,CUST000086,2024-02-03,Apple Pay,Returned
ORD00010795,CUST005272,2024-02-01,Buy Now Pay Later,Completed
ORD00010796,CUST007203,2024-10-10,Bank Transfer,Completed
ORD00010797,CUST000012,2024-12-05,PayPal,Completed
ORD00010798,CUST008232,2024-12-30,Apple Pay,Completed
ORD00010799,CUST009713,2024-03-17,Google Pay,Completed
ORD00010800,CUST000534,2024-05-17,Google Pay,Completed
ORD00010801,CUST007372,2024-05-27,Credit Card,Completed
ORD00010802,CUST007393,2024-07-18,Bank Transfer,Completed
ORD00010803,CUST004913,2024-10-15,Google Pay,Completed
ORD00010804,CUST002720,2024-05-28,Debit Card,Completed
ORD00010805,CUST004387,2024-02-14,Bank Transfer,Completed
ORD00010806,CUST000324,2024-07-10,Bank Transfer,Completed
ORD00010807,CUST000337,2024-08-19,Bank Transfer,Completed
ORD00010808,CUST004074,2024-06-14,PayPal,Shipped
ORD00010809,CUST009443,2024-05-19,Debit Card,Completed
ORD00010810,CUST003041,2024-10-08,Buy Now Pay Later,Completed
ORD00010811,CUST008225,2024-10-02,Debit Card,Completed
ORD00010812,CUST007598,2024-04-09,Buy Now Pay Later,Shipped
ORD00010813,CUST001661,2024-04-16,Buy Now Pay Later,Completed
ORD00010814,CUST003392,2024-10-12,PayPal,Completed
ORD00010815,CUST004991,2024-08-06,Apple Pay,Completed
ORD00010816,CUST007645,2024-04-06,Credit Card,Completed
ORD00010817,CUST009624,2024-10-26,Debit Card,Completed
ORD00010818,CUST003294,2024-10-10,PayPal,Completed
ORD00010819,CUST004809,2024-09-06,Credit Card,Completed
ORD00010820,CUST008698,2024-03-29,Credit Card,Completed
ORD00010821,CUST008380,2024-05-09,Credit Card,Completed
ORD00010822,CUST005352,2024-12-22,Bank Transfer,Completed
ORD00010823,CUST000033,2024-08-08,Credit Card,Completed
ORD00010824,CUST003820,2024-09-17,Apple Pay,Completed
ORD00010825,CUST000649,2024-08-05,Buy Now Pay Later,Completed
ORD00010826,CUST008186,2024-09-23,Credit Card,Completed
ORD00010827,CUST002450,2024-11-14,PayPal,Shipped
ORD00010828,CUST003953,2024-07-31,Google Pay,Completed
ORD00010829,CUST006763,2024-08-16,Google Pay,Completed
ORD00010830,CUST004453,2024-10-24,Apple Pay,Completed
ORD00010831,CUST007480,2024-11-14,Buy Now Pay Later,Completed
ORD00010832,CUST006153,2024-11-29,PayPal,Completed
ORD00010833,CUST007349,2024-01-26,Buy Now Pay Later,Completed
ORD00010834,CUST006274,2024-01-07,Google Pay,Cancelled
ORD00010835,CUST005970,2024-06-29,Credit Card,Completed
ORD00010836,CUST004216,2024-08-02,Google Pay,Completed
ORD00010837,CUST009469,2024-07-19,Debit Card,Completed
ORD00010838,CUST002651,2024-04-02,PayPal,Processing
ORD00010839,CUST003872,2024-07-10,Buy Now Pay Later,Completed
ORD00010840,CUST001954,2024-07-07,Apple Pay,Completed
